RULES: ('WEEK_49',) => ('DENGUE_HIGH',) : 0.7222
RULES: ('NDVI_GREEN', 'EVI_LESS DENSE', 'POLS_VERY STABLE', 'RAINFALL_SMALL') => ('DENGUE_LOW',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'TEMPS_COLD', 'POV_MILDLY POOR', 'RAINFALL_VERY LARGE') => ('SOI_EL NINO',) : 0.8182
RULES: ('NDVI_LESS GREEN', 'TEMPS_COLD', 'POV_MILDLY POOR', 'SOI_EL NINO') => ('RAINFALL_VERY LARGE',) : 0.75
RULES: ('POV_MILDLY POOR', 'TEMPS_COLD', 'RAINFALL_VERY LARGE', 'SOI_EL NINO') => ('NDVI_LESS GREEN',) : 0.8182
RULES: ('EVI_DENSEST', 'RAINFALL_MEDIUM', 'NDVI_GREEN', 'POPD_LOWLY DENSE') => ('DENGUE_LOW',) : 0.7273
RULES: ('TEMPS_COLD', 'TWIND_WEAK', 'TEMPN_WARM', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8889
RULES: ('NDVI_LESS GREEN', 'POV_NORMAL', 'RAINFALL_VERY LARGE', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.8
RULES: ('SSTA_COLD', 'POLS_VERY UNSTABLE', 'TEMPS_COLD', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.75
RULES: ('SSTA_COLD', 'EVI_DENSEST', 'TEMPS_HOT', 'DENGUE_HIGH') => ('TDIST_FAR',) : 0.8182
RULES: ('NDVI_LESS GREEN', 'TEMPS_COLD', 'POPD_LOWLY DENSE', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.9
RULES: ('NDVI_LESS GREEN', 'TEMPS_COLD', 'TDIST_DIRECT HIT', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.7692
RULES: ('POLS_STABLE', 'NDVI_GREEN', 'TWIND_WEAK', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POLS_STABLE', 'DENGUE_HIGH', 'TWIND_WEAK', 'TEMPN_WARM') => ('NDVI_GREEN',) : 1.0
RULES: ('NDVI_LESS GREEN', 'TWIND_STRONG', 'TEMPN_HOT', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.75
RULES: ('NDVI_LESS GREEN', 'POPD_DENSE', 'POV_POOR', 'SOI_LA NINA') => ('TDIST_FAR',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'POPD_DENSE', 'POV_POOR', 'TDIST_FAR') => ('SOI_LA NINA',) : 0.8
RULES: ('NDVI_LESS GREEN', 'POPD_DENSE', 'SOI_LA NINA', 'TDIST_FAR') => ('POV_POOR',) : 0.8889
RULES: ('TEMPN_NORMAL', 'TDIST_DIRECT HIT', 'TEMPS_COLD', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.8889
RULES: ('TEMPN_NORMAL', 'TDIST_DIRECT HIT', 'DENGUE_HIGH', 'POLS_VERY STABLE') => ('TEMPS_COLD',) : 0.7273
RULES: ('SSTA_COLD', 'EVI_DENSER', 'TWIND_STRONG', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.8889
RULES: ('SSTA_COLD', 'POLS_VERY UNSTABLE', 'TEMPS_HOT', 'POV_NORMAL') => ('RAINFALL_SMALL',) : 0.75
RULES: ('SSTA_COLD', 'NDVI_LESS GREEN', 'EVI_LESS DENSE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7273
RULES: ('DENGUE_LOW', 'NDVI_LESS GREEN', 'POPD_LESS DENSE', 'TWIND_WEAK') => ('ALT_LOW',) : 0.7143
RULES: ('NDVI_LESS GREEN', 'POPD_LESS DENSE', 'TWIND_WEAK', 'ALT_LOW') => ('DENGUE_LOW',) : 0.8333
RULES: ('TDIST_DIRECT HIT', 'NDVI_GREEN', 'TWIND_WEAK', 'ALT_NORMAL') => ('DENGUE_HIGH',) : 0.8
RULES: ('SSTA_COLD', 'POLS_VERY UNSTABLE', 'POPD_LOWLY DENSE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7273
RULES: ('EVI_DENSEST', 'DENGUE_LOW', 'POLS_UNSTABLE', 'POV_POOR') => ('TDIST_DIRECT HIT',) : 0.75
RULES: ('TEMPS_COLD', 'RAINFALL_VERY LARGE', 'SOI_EL NINO', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8182
RULES: ('POV_POOR', 'TEMPS_HOT', 'DENGUE_LOW', 'TWIND_WEAK') => ('SOI_EL NINO',) : 0.7143
RULES: ('TEMPS_HOT', 'POV_POOR', 'TWIND_WEAK', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7692
RULES: ('EVI_DENSEST', 'SOI_HIGH', 'TEMPS_NORMAL', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.7273
RULES: ('EVI_DENSEST', 'SOI_HIGH', 'DENGUE_HIGH', 'TEMPS_NORMAL') => ('SSTA_HOT',) : 0.8
RULES: ('TEMPN_HOT', 'TEMPS_HOT', 'POPD_LOWLY DENSE', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.8889
RULES: ('TEMPS_NORMAL', 'TWIND_STRONG', 'POV_NORMAL', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 1.0
RULES: ('SSTA_COLD', 'RAINFALL_MEDIUM', 'TEMPS_HOT', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8
RULES: ('POPD_HIGHLY DENSE', 'TDIST_DIRECT HIT', 'NDVI_GREEN', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.8
RULES: ('NDVI_LESS GREEN', 'DENGUE_LOW', 'POPD_HIGHLY DENSE', 'POLS_STABLE') => ('TDIST_FAR',) : 0.8182
RULES: ('NDVI_LESS GREEN', 'DENGUE_LOW', 'TDIST_FAR', 'POLS_STABLE') => ('POPD_HIGHLY DENSE',) : 0.75
RULES: ('NDVI_LESS GREEN', 'POLS_STABLE', 'POPD_HIGHLY DENSE', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.9
RULES: ('NDVI_GREEN', 'POV_POOR', 'POLS_VERY STABLE', 'TEMPN_WARM') => ('TWIND_STRONG',) : 0.7273
RULES: ('NDVI_GREEN', 'TWIND_STRONG', 'POV_NORMAL', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.8462
RULES: ('EVI_DENSEST', 'TEMPN_HOT', 'TEMPS_COLD', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8333
RULES: ('EVI_DENSEST', 'TWIND_STRONG', 'ALT_NORMAL', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8
RULES: ('TDIST_DIRECT HIT', 'TWIND_MODERATELY STRONG', 'POLS_VERY UNSTABLE', 'SOI_EL NINO') => ('POV_NORMAL',) : 0.8889
RULES: ('TDIST_DIRECT HIT', 'TWIND_MODERATELY STRONG', 'POV_NORMAL', 'SOI_EL NINO') => ('POLS_VERY UNSTABLE',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'TWIND_MODERATELY STRONG', 'POV_NORMAL', 'SOI_EL NINO') => ('TDIST_DIRECT HIT',) : 0.8
RULES: ('SSTA_COLD', 'DENGUE_LOW', 'ALT_NORMAL', 'TEMPN_COLD') => ('TDIST_FAR',) : 0.8333
RULES: ('SSTA_COLD', 'ALT_NORMAL', 'TDIST_FAR', 'TEMPN_COLD') => ('DENGUE_LOW',) : 0.7692
RULES: ('SSTA_COLD', 'TEMPN_HOT', 'TWIND_STRONG', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7368
RULES: ('TEMPS_HOT', 'DENGUE_LOW', 'POLS_VERY STABLE', 'TDIST_FAR') => ('POPD_HIGHLY DENSE',) : 0.75
RULES: ('POPD_HIGHLY DENSE', 'TEMPS_HOT', 'POLS_VERY STABLE', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.9
RULES: ('TEMPS_HOT', 'EVI_LESS DENSE', 'SOI_EL NINO', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8182
RULES: ('NDVI_LESS GREEN', 'TWIND_STRONG', 'POPD_LOWLY DENSE', 'ALT_NORMAL') => ('DENGUE_HIGH',) : 1.0
RULES: ('POV_POOR', 'TWIND_STRONG', 'DENGUE_LOW', 'SSTA_WARM') => ('ALT_NORMAL',) : 0.75
RULES: ('TWIND_STRONG', 'DENGUE_LOW', 'SSTA_WARM', 'ALT_NORMAL') => ('POV_POOR',) : 0.8182
RULES: ('EVI_LESS DENSE', 'TWIND_WEAK', 'NDVI_GREENEST', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.9
RULES: ('TEMPS_COLD', 'POV_POOR', 'RAINFALL_VERY LARGE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8889
RULES: ('EVI_DENSEST', 'TWIND_STRONG', 'DENGUE_LOW', 'POLS_VERY STABLE') => ('NDVI_GREEN',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'TWIND_STRONG', 'RAINFALL_SMALL', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7273
RULES: ('ALT_TALL', 'TEMPN_HOT', 'POV_NORMAL', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8889
RULES: ('DENGUE_LOW', 'POV_NORMAL', 'ALT_NORMAL', 'TEMPN_COLD') => ('RAINFALL_SMALL',) : 0.7692
RULES: ('POV_NORMAL', 'ALT_NORMAL', 'TEMPN_COLD', 'RAINFALL_SMALL') => ('DENGUE_LOW',) : 0.8333
RULES: ('TEMPS_NORMAL', 'TWIND_STRONG', 'POLS_VERY STABLE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.9091
RULES: ('TEMPN_HOT', 'POV_POOR', 'TDIST_DIRECT HIT', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.75
RULES: ('SSTA_NORMAL', 'EVI_LESS DENSE', 'POV_NORMAL', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8889
RULES: ('TEMPS_HOT', 'DENGUE_LOW', 'POPD_LOWLY DENSE', 'SOI_HIGH') => ('EVI_LESS DENSE',) : 0.9
RULES: ('TEMPS_HOT', 'DENGUE_LOW', 'SOI_HIGH', 'EVI_LESS DENSE') => ('POPD_LOWLY DENSE',) : 0.75
RULES: ('TEMPS_HOT', 'EVI_LESS DENSE', 'POPD_LOWLY DENSE', 'SOI_HIGH') => ('DENGUE_LOW',) : 0.9
RULES: ('TEMPS_HOT', 'DENGUE_LOW', 'RAINFALL_SMALL', 'TDIST_FAR') => ('POV_NORMAL',) : 0.8462
RULES: ('SSTA_COLD', 'NDVI_LESS GREEN', 'TEMPS_NORMAL', 'TEMPN_WARM') => ('POLS_VERY UNSTABLE',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'SOI_EL NINO', 'TDIST_FAR', 'SSTA_HOT') => ('EVI_LESS DENSE',) : 0.8
RULES: ('TDIST_DIRECT HIT', 'EVI_LESS DENSE', 'POV_NORMAL', 'SOI_EL NINO') => ('RAINFALL_SMALL',) : 0.7059
RULES: ('TDIST_DIRECT HIT', 'POV_NORMAL', 'RAINFALL_SMALL', 'SOI_EL NINO') => ('EVI_LESS DENSE',) : 0.7059
RULES: ('TDIST_DIRECT HIT', 'EVI_LESS DENSE', 'RAINFALL_SMALL', 'SOI_EL NINO') => ('POV_NORMAL',) : 0.7059
RULES: ('TEMPS_NORMAL', 'RAINFALL_SMALL', 'TDIST_FAR', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'RAINFALL_SMALL', 'SOI_EL NINO', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8
RULES: ('SOI_LA NINA', 'POV_NORMAL', 'POPD_LOWLY DENSE', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.8182
RULES: ('SSTA_COLD', 'TWIND_STRONG', 'ALT_NORMAL', 'NDVI_GREENER') => ('DENGUE_HIGH',) : 0.8889
RULES: ('SSTA_COLD', 'DENGUE_HIGH', 'ALT_NORMAL', 'NDVI_GREENER') => ('TWIND_STRONG',) : 0.8
RULES: ('NDVI_LESS GREEN', 'TWIND_MODERATELY STRONG', 'POPD_HIGHLY DENSE', 'ALT_NORMAL') => ('DENGUE_LOW',) : 0.8889
RULES: ('EVI_DENSEST', 'NDVI_GREEN', 'TEMPS_COLD', 'POV_MILDLY NORMAL') => ('DENGUE_LOW',) : 0.7273
RULES: ('SSTA_COLD', 'EVI_DENSER', 'TWIND_STRONG', 'POPD_LOWLY DENSE') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPS_COLD', 'DENGUE_LOW', 'NDVI_GREENER', 'EVI_LESS DENSE') => ('SOI_LA NINA',) : 0.75
RULES: ('SOI_LA NINA', 'TEMPS_COLD', 'NDVI_GREENER', 'EVI_LESS DENSE') => ('DENGUE_LOW',) : 0.8182
RULES: ('TDIST_DIRECT HIT', 'SOI_LA NINA', 'POLS_VERY STABLE', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.75
RULES: ('TDIST_DIRECT HIT', 'DENGUE_HIGH', 'POLS_VERY STABLE', 'SSTA_HOT') => ('SOI_LA NINA',) : 0.75
RULES: ('TDIST_DIRECT HIT', 'SOI_LA NINA', 'DENGUE_HIGH', 'POLS_VERY STABLE') => ('SSTA_HOT',) : 0.75
RULES: ('EVI_DENSEST', 'POPD_HIGHLY DENSE', 'TWIND_STRONG', 'POV_POOR') => ('DENGUE_HIGH',) : 0.75
RULES: ('EVI_LESS DENSE', 'POPD_LOWLY DENSE', 'POLS_VERY STABLE', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.8
RULES: ('RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE', 'TDIST_FAR', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPS_NORMAL', 'TWIND_STRONG', 'POV_NORMAL', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.8889
RULES: ('TEMPS_NORMAL', 'POPD_LOWLY DENSE', 'TEMPN_WARM', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8889
RULES: ('POV_POOR', 'TWIND_WEAK', 'NDVI_GREENEST', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.8889
RULES: ('SOI_LOW', 'DENGUE_LOW', 'TWIND_MODERATELY STRONG', 'SSTA_HOT') => ('EVI_DENSEST',) : 0.7273
RULES: ('EVI_DENSEST', 'SOI_LOW', 'TWIND_MODERATELY STRONG', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8
RULES: ('NDVI_GREEN', 'POV_NORMAL', 'POLS_VERY STABLE', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.7143
RULES: ('DENGUE_LOW', 'POPD_LOWLY DENSE', 'TEMPN_WARM', 'SOI_EL NINO') => ('RAINFALL_LARGE',) : 0.7273
RULES: ('TDIST_DIRECT HIT', 'DENGUE_HIGH', 'TEMPS_COLD', 'SSTA_WARM') => ('RAINFALL_SMALL',) : 0.8
RULES: ('DENGUE_HIGH', 'TEMPS_COLD', 'SSTA_WARM', 'RAINFALL_SMALL') => ('TDIST_DIRECT HIT',) : 0.8
RULES: ('TDIST_DIRECT HIT', 'DENGUE_LOW', 'NDVI_GREEN', 'SSTA_HOT') => ('TEMPS_COLD',) : 0.7143
RULES: ('TDIST_DIRECT HIT', 'TEMPS_COLD', 'NDVI_GREEN', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7692
RULES: ('SSTA_COLD', 'DENGUE_LOW', 'TWIND_MODERATELY STRONG', 'TEMPN_WARM') => ('RAINFALL_LARGE',) : 0.8
RULES: ('SSTA_COLD', 'TWIND_MODERATELY STRONG', 'RAINFALL_LARGE', 'TEMPN_WARM') => ('DENGUE_LOW',) : 1.0
RULES: ('NDVI_LESS GREEN', 'TWIND_WEAK', 'TDIST_FAR', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7273
RULES: ('EVI_DENSEST', 'ALT_NORMAL', 'POLS_VERY STABLE', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.7273
RULES: ('SSTA_COLD', 'RAINFALL_SMALL', 'NDVI_GREENEST', 'TDIST_FAR') => ('POV_NORMAL',) : 0.7273
RULES: ('POV_NORMAL', 'RAINFALL_SMALL', 'NDVI_GREENEST', 'TDIST_FAR') => ('SSTA_COLD',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'DENGUE_LOW', 'POLS_VERY STABLE', 'SOI_EL NINO') => ('TDIST_FAR',) : 0.7692
RULES: ('POPD_HIGHLY DENSE', 'POLS_VERY STABLE', 'TDIST_FAR', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.7692
RULES: ('TDIST_DIRECT HIT', 'TWIND_STRONG', 'DENGUE_LOW', 'ALT_LOW') => ('EVI_LESS DENSE',) : 0.7143
RULES: ('TDIST_DIRECT HIT', 'TWIND_STRONG', 'EVI_LESS DENSE', 'ALT_LOW') => ('DENGUE_LOW',) : 0.7143
RULES: ('POLS_VERY UNSTABLE', 'RAINFALL_SMALL', 'NDVI_GREEN', 'ALT_LOW') => ('DENGUE_LOW',) : 0.8
RULES: ('POPD_HIGHLY DENSE', 'TWIND_STRONG', 'POV_NORMAL', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TEMPN_HOT', 'POPD_DENSE', 'TEMPS_COLD', 'TWIND_WEAK') => ('DENGUE_LOW',) : 0.8333
RULES: ('TEMPS_COLD', 'POPD_DENSE', 'DENGUE_LOW', 'TWIND_WEAK') => ('TEMPN_HOT',) : 0.8333
RULES: ('SSTA_COLD', 'POPD_HIGHLY DENSE', 'POV_NORMAL', 'ALT_LOW') => ('EVI_LESS DENSE',) : 0.75
RULES: ('TEMPS_NORMAL', 'TWIND_STRONG', 'EVI_LESS DENSE', 'TDIST_FAR') => ('SSTA_COLD',) : 0.7273
RULES: ('SSTA_NORMAL', 'NDVI_LESS GREEN', 'TDIST_DIRECT HIT', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.8889
RULES: ('SSTA_NORMAL', 'TDIST_DIRECT HIT', 'DENGUE_HIGH', 'SOI_EL NINO') => ('NDVI_LESS GREEN',) : 0.8
RULES: ('SSTA_COLD', 'TEMPN_HOT', 'POLS_VERY UNSTABLE', 'NDVI_GREENEST') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'POV_NORMAL', 'ALT_NORMAL', 'RAINFALL_VERY LARGE') => ('DENGUE_HIGH',) : 0.7273
RULES: ('DENGUE_HIGH', 'POV_NORMAL', 'ALT_NORMAL', 'RAINFALL_VERY LARGE') => ('POLS_VERY UNSTABLE',) : 0.8889
RULES: ('TEMPS_NORMAL', 'NDVI_LESS GREEN', 'SOI_EL NINO', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8182
RULES: ('DENGUE_LOW', 'TWIND_WEAK', 'TDIST_FAR', 'RAINFALL_SMALL') => ('POV_NORMAL',) : 0.75
RULES: ('POV_NORMAL', 'TWIND_WEAK', 'TDIST_FAR', 'RAINFALL_SMALL') => ('DENGUE_LOW',) : 0.9
RULES: ('POPD_HIGHLY DENSE', 'TEMPS_COLD', 'POLS_VERY STABLE', 'SSTA_HOT') => ('DENGUE_HIGH',) : 0.8
RULES: ('TWIND_STRONG', 'POPD_HIGHLY DENSE', 'TEMPS_HOT', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.8889
RULES: ('EVI_DENSEST', 'SOI_LA NINA', 'POV_POOR', 'TWIND_WEAK') => ('ALT_NORMAL',) : 0.8
RULES: ('TDIST_DIRECT HIT', 'TWIND_STRONG', 'TEMPS_COLD', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.9091
RULES: ('EVI_LESS DENSE', 'ALT_NORMAL', 'TEMPN_WARM', 'TDIST_FAR') => ('SOI_EL NINO',) : 0.75
RULES: ('EVI_LESS DENSE', 'ALT_NORMAL', 'TEMPN_WARM', 'SOI_EL NINO') => ('TDIST_FAR',) : 0.75
RULES: ('POLS_STABLE', 'TWIND_STRONG', 'DENGUE_LOW', 'RAINFALL_SMALL') => ('TEMPS_NORMAL',) : 0.8889
RULES: ('TEMPS_NORMAL', 'POLS_STABLE', 'TWIND_STRONG', 'RAINFALL_SMALL') => ('DENGUE_LOW',) : 0.8889
RULES: ('POLS_VERY UNSTABLE', 'SOI_EL NINO', 'TEMPN_WARM', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'POLS_VERY UNSTABLE', 'RAINFALL_VERY LARGE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.8
RULES: ('TEMPN_HOT', 'POV_NORMAL', 'RAINFALL_LARGE', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.9
RULES: ('NDVI_GREEN', 'TDIST_FAR', 'TEMPN_WARM', 'ALT_LOW') => ('TEMPS_NORMAL',) : 0.7273
RULES: ('TEMPS_NORMAL', 'NDVI_GREEN', 'TEMPN_WARM', 'ALT_LOW') => ('TDIST_FAR',) : 0.7273
RULES: ('POPD_DENSE', 'EVI_LESS DENSE', 'DENGUE_HIGH', 'SSTA_HOT') => ('NDVI_GREEN',) : 0.7692
RULES: ('TEMPN_HOT', 'TWIND_STRONG', 'DENGUE_LOW', 'RAINFALL_LARGE') => ('SSTA_HOT',) : 0.7273
RULES: ('TEMPN_HOT', 'TWIND_STRONG', 'RAINFALL_LARGE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8
RULES: ('POPD_HIGHLY DENSE', 'EVI_LESS DENSE', 'TDIST_FAR', 'SOI_EL NINO') => ('DENGUE_LOW',) : 0.8462
RULES: ('NDVI_LESS GREEN', 'TEMPS_COLD', 'TDIST_DIRECT HIT', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.9
RULES: ('SOI_LA NINA', 'TWIND_STRONG', 'POLS_VERY STABLE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.9231
RULES: ('SOI_LA NINA', 'DENGUE_HIGH', 'POLS_VERY STABLE', 'TEMPN_WARM') => ('TWIND_STRONG',) : 0.75
RULES: ('POPD_HIGHLY DENSE', 'POV_POOR', 'NDVI_GREEN', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.7273
RULES: ('NDVI_LESS GREEN', 'POV_POOR', 'TWIND_WEAK', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POLS_VERY UNSTABLE', 'TEMPS_COLD', 'NDVI_GREEN', 'SOI_EL NINO') => ('DENGUE_LOW',) : 1.0
RULES: ('ALT_LOW', 'NDVI_GREEN', 'EVI_LESS DENSE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.7692
RULES: ('NDVI_LESS GREEN', 'TWIND_STRONG', 'POPD_LOWLY DENSE', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.8182
RULES: ('NDVI_GREEN', 'SOI_EL NINO', 'TDIST_NEAR', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.75
RULES: ('EVI_DENSEST', 'TDIST_DIRECT HIT', 'TEMPS_COLD', 'ALT_NORMAL') => ('DENGUE_LOW',) : 0.8333
RULES: ('NDVI_GREEN', 'EVI_LESS DENSE', 'RAINFALL_VERY LARGE', 'POPD_LOWLY DENSE') => ('DENGUE_LOW',) : 0.8889
RULES: ('TDIST_MIDDLING FAR', 'TWIND_WEAK', 'POLS_VERY UNSTABLE', 'SSTA_HOT') => ('DENGUE_LOW',) : 0.8889
RULES: ('POPD_HIGHLY DENSE', 'DENGUE_LOW', 'RAINFALL_LARGE', 'POLS_VERY UNSTABLE') => ('TEMPN_WARM',) : 0.7273
RULES: ('POPD_HIGHLY DENSE', 'RAINFALL_LARGE', 'TEMPN_WARM', 'POLS_VERY UNSTABLE') => ('DENGUE_LOW',) : 0.8
RULES: ('DENGUE_LOW', 'ALT_NORMAL', 'NDVI_GREENEST', 'TWIND_MODERATELY STRONG') => ('EVI_DENSEST',) : 0.8
RULES: ('EVI_DENSEST', 'TWIND_MODERATELY STRONG', 'ALT_NORMAL', 'NDVI_GREENEST') => ('DENGUE_LOW',) : 1.0
RULES: ('TEMPS_COLD', 'NDVI_LESS GREEN', 'DENGUE_HIGH', 'EVI_LESS DENSE') => ('SOI_EL NINO',) : 0.7692
RULES: ('EVI_LESS DENSE', 'NDVI_LESS GREEN', 'TEMPS_COLD', 'SOI_EL NINO') => ('DENGUE_HIGH',) : 0.7143
RULES: ('POPD_HIGHLY DENSE', 'DENGUE_LOW', 'RAINFALL_VERY LARGE', 'POLS_VERY STABLE') => ('TDIST_FAR',) : 0.8889
RULES: ('POPD_HIGHLY DENSE', 'RAINFALL_VERY LARGE', 'POLS_VERY STABLE', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.8
RULES: ('SSTA_COLD', 'POV_NORMAL', 'POLS_VERY STABLE', 'TEMPN_WARM') => ('DENGUE_HIGH',) : 0.9
RULES: ('POLS_VERY UNSTABLE', 'TWIND_STRONG', 'TEMPS_WARM', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8889
RULES: ('POPD_LESS DENSE', 'DENGUE_LOW', 'POLS_VERY UNSTABLE', 'NDVI_LESS GREEN') => ('SSTA_COLD',) : 0.9
RULES: ('POLS_VERY UNSTABLE', 'EVI_LESS DENSE', 'ALT_HIGH', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.8
RULES: ('SSTA_COLD', 'EVI_DENSER', 'POV_POOR', 'POLS_VERY UNSTABLE') => ('DENGUE_HIGH',) : 0.8
RULES: ('TDIST_DIRECT HIT', 'EVI_LESS DENSE', 'POV_NORMAL', 'POLS_VERY STABLE') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TEMPS_NORMAL', 'POLS_STABLE', 'SOI_LA NINA', 'ALT_NORMAL') => ('DENGUE_LOW',) : 1.0
RULES: ('TEMPN_HOT', 'POLS_UNSTABLE', 'POV_POOR', 'RAINFALL_VERY LARGE') => ('NDVI_LESS GREEN',) : 0.9
RULES: ('TEMPS_COLD', 'RAINFALL_VERY LARGE', 'TDIST_FAR', 'SOI_EL NINO') => ('EVI_LESS DENSE',) : 0.75
RULES: ('EVI_LESS DENSE', 'RAINFALL_VERY LARGE', 'TDIST_FAR', 'SOI_EL NINO') => ('TEMPS_COLD',) : 0.75
RULES: ('POPD_LESS DENSE', 'POV_NORMAL', 'TDIST_DIRECT HIT', 'RAINFALL_SMALL') => ('EVI_LESS DENSE',) : 0.8
RULES: ('POPD_LESS DENSE', 'EVI_LESS DENSE', 'POV_NORMAL', 'RAINFALL_SMALL') => ('TDIST_DIRECT HIT',) : 0.7273
RULES: ('TWIND_STRONG', 'POLS_VERY STABLE', 'TEMPN_WARM', 'TDIST_FAR') => ('DENGUE_HIGH',) : 0.7273
RULES: ('TDIST_DIRECT HIT', 'TWIND_STRONG', 'SSTA_WARM', 'RAINFALL_SMALL') => ('DENGUE_HIGH',) : 0.7273
RULES: ('POV_POOR', 'DENGUE_LOW', 'TEMPS_WARM', 'TDIST_FAR') => ('RAINFALL_LARGE',) : 0.8
RULES: ('POV_POOR', 'RAINFALL_LARGE', 'TEMPS_WARM', 'TDIST_FAR') => ('DENGUE_LOW',) : 0.7273
RULES: ('SSTA_COLD', 'TEMPS_HOT', 'POV_POOR', 'ALT_HIGH') => ('DENGUE_HIGH',) : 0.8889
RULES: ('DENGUE_HIGH', 'NDVI_GREENER', 'POLS_VERY STABLE', 'RAINFALL_SMALL') => ('EVI_LESS DENSE',) : 0.8
